,0,1,2
1426,14HM11-0404S,17HM13-0316S,16HM17-0304S
1427,14HM11-0404S,17HM13-0316S,17HM13-0316D
1428,14HM11-0404S,17HM13-0316S,17HM13-0316S
1429,14HM11-0404S,17HM13-0316S,17HM15-0406S
1430,14HM11-0404S,17HM13-0316S,17HM15-0904S
1431,14HM11-0404S,17HM13-0316S,17HM15-1004S
1432,14HM11-0404S,17HM13-0316S,17ME15-1504S
1433,14HM11-0404S,17HM13-0316S,17HM19-0406D
1434,14HM11-0404S,17HM13-0316S,17HM19-1684S
1435,14HM11-0404S,17HM13-0316S,17HM19-1684D
1436,14HM11-0404S,17HM13-0316S,17HM19-2004S
1437,14HM11-0404S,17HM13-0316S,17HM19-2004S1
1438,14HM11-0404S,17HM13-0316S,23HM22-2804S
1439,14HM11-0404S,17HM15-0406S,16HM10-0604S
1440,14HM11-0404S,17HM15-0406S,16HM13-0404S
1441,14HM11-0404S,17HM15-0406S,16HM17-0304S
1442,14HM11-0404S,17HM15-0406S,17HM13-0316D
1443,14HM11-0404S,17HM15-0406S,17HM13-0316S
1444,14HM11-0404S,17HM15-0406S,17HM15-0406S
1445,14HM11-0404S,17HM15-0406S,17HM15-0904S
1446,14HM11-0404S,17HM15-0406S,17HM15-1004S
1447,14HM11-0404S,17HM15-0406S,17ME15-1504S
1448,14HM11-0404S,17HM15-0406S,17HM19-0406D
1449,14HM11-0404S,17HM15-0406S,17HM19-1684S
1450,14HM11-0404S,17HM15-0406S,17HM19-1684D
1451,14HM11-0404S,17HM15-0406S,17HM19-2004S
1452,14HM11-0404S,17HM15-0406S,17HM19-2004S1
1453,14HM11-0404S,17HM15-0406S,23HM22-2804S
1454,14HM11-0404S,17HM15-0904S,16HM10-0604S
1455,14HM11-0404S,17HM15-0904S,16HM13-0404S
1456,14HM11-0404S,17HM15-0904S,16HM17-0304S
1457,14HM11-0404S,17HM15-0904S,17HM13-0316D
1458,14HM11-0404S,17HM15-0904S,17HM13-0316S
1459,14HM11-0404S,17HM15-0904S,17HM15-0406S
1460,14HM11-0404S,17HM15-0904S,17HM15-0904S
1461,14HM11-0404S,17HM15-0904S,17HM15-1004S
1462,14HM11-0404S,17HM15-0904S,17ME15-1504S
1463,14HM11-0404S,17HM15-0904S,17HM19-0406D
1464,14HM11-0404S,17HM15-0904S,17HM19-1684S
1465,14HM11-0404S,17HM15-0904S,17HM19-1684D
1466,14HM11-0404S,17HM15-0904S,17HM19-2004S
1467,14HM11-0404S,17HM15-0904S,17HM19-2004S1
1468,14HM11-0404S,17HM15-0904S,23HM22-2804S
1469,14HM11-0404S,17HM15-1004S,16HM13-0404S
1470,14HM11-0404S,17HM15-1004S,16HM17-0304S
1471,14HM11-0404S,17HM15-1004S,17HM13-0316D
1472,14HM11-0404S,17HM15-1004S,17HM13-0316S
1473,14HM11-0404S,17HM15-1004S,17HM15-0406S
1474,14HM11-0404S,17HM15-1004S,17HM15-0904S
1475,14HM11-0404S,17HM15-1004S,17HM15-1004S
1476,14HM11-0404S,17HM15-1004S,17ME15-1504S
1477,14HM11-0404S,17HM15-1004S,17HM19-0406D
1478,14HM11-0404S,17HM15-1004S,17HM19-1684S
1479,14HM11-0404S,17HM15-1004S,17HM19-1684D
1480,14HM11-0404S,17HM15-1004S,17HM19-2004S
1481,14HM11-0404S,17HM15-1004S,17HM19-2004S1
1482,14HM11-0404S,17HM15-1004S,23HM22-2804S
1483,14HM11-0404S,17ME15-1504S,16HM10-0604S
1484,14HM11-0404S,17ME15-1504S,16HM13-0404S
1485,14HM11-0404S,17ME15-1504S,16HM17-0304S
1486,14HM11-0404S,17ME15-1504S,17HM13-0316D
1487,14HM11-0404S,17ME15-1504S,17HM13-0316S
1488,14HM11-0404S,17ME15-1504S,17HM15-0406S
1489,14HM11-0404S,17ME15-1504S,17HM15-0904S
1490,14HM11-0404S,17ME15-1504S,17HM15-1004S
1491,14HM11-0404S,17ME15-1504S,17ME15-1504S
1492,14HM11-0404S,17ME15-1504S,17HM19-0406D
1493,14HM11-0404S,17ME15-1504S,17HM19-1684S
1494,14HM11-0404S,17ME15-1504S,17HM19-1684D
1495,14HM11-0404S,17ME15-1504S,17HM19-2004S
1496,14HM11-0404S,17ME15-1504S,17HM19-2004S1
1497,14HM11-0404S,17ME15-1504S,23HM22-2804S
1498,14HM11-0404S,17HM19-0406D,16HM13-0404S
1499,14HM11-0404S,17HM19-0406D,16HM17-0304S
1500,14HM11-0404S,17HM19-0406D,17HM13-0316D
1501,14HM11-0404S,17HM19-0406D,17HM13-0316S
1502,14HM11-0404S,17HM19-0406D,17HM15-0406S
1503,14HM11-0404S,17HM19-0406D,17HM15-0904S
1504,14HM11-0404S,17HM19-0406D,17HM15-1004S
1505,14HM11-0404S,17HM19-0406D,17ME15-1504S
1506,14HM11-0404S,17HM19-0406D,17HM19-0406D
1507,14HM11-0404S,17HM19-0406D,17HM19-1684S
1508,14HM11-0404S,17HM19-0406D,17HM19-1684D
1509,14HM11-0404S,17HM19-0406D,17HM19-2004S
1510,14HM11-0404S,17HM19-0406D,17HM19-2004S1
1511,14HM11-0404S,17HM19-0406D,23HM22-2804S
1512,14HM11-0404S,17HM19-1684S,16HM13-0404S
1513,14HM11-0404S,17HM19-1684S,16HM17-0304S
1514,14HM11-0404S,17HM19-1684S,17HM13-0316D
1515,14HM11-0404S,17HM19-1684S,17HM13-0316S
1516,14HM11-0404S,17HM19-1684S,17HM15-0406S
1517,14HM11-0404S,17HM19-1684S,17HM15-0904S
1518,14HM11-0404S,17HM19-1684S,17HM15-1004S
1519,14HM11-0404S,17HM19-1684S,17ME15-1504S
1520,14HM11-0404S,17HM19-1684S,17HM19-0406D
1521,14HM11-0404S,17HM19-1684S,17HM19-1684S
1522,14HM11-0404S,17HM19-1684S,17HM19-1684D
1523,14HM11-0404S,17HM19-1684S,17HM19-2004S
1524,14HM11-0404S,17HM19-1684S,17HM19-2004S1
1525,14HM11-0404S,17HM19-1684S,23HM22-2804S
1526,14HM11-0404S,17HM19-1684D,16HM13-0404S
1527,14HM11-0404S,17HM19-1684D,16HM17-0304S
1528,14HM11-0404S,17HM19-1684D,17HM13-0316D
1529,14HM11-0404S,17HM19-1684D,17HM13-0316S
1530,14HM11-0404S,17HM19-1684D,17HM15-0406S
1531,14HM11-0404S,17HM19-1684D,17HM15-0904S
1532,14HM11-0404S,17HM19-1684D,17HM15-1004S
1533,14HM11-0404S,17HM19-1684D,17ME15-1504S
1534,14HM11-0404S,17HM19-1684D,17HM19-0406D
1535,14HM11-0404S,17HM19-1684D,17HM19-1684S
1536,14HM11-0404S,17HM19-1684D,17HM19-1684D
1537,14HM11-0404S,17HM19-1684D,17HM19-2004S
1538,14HM11-0404S,17HM19-1684D,17HM19-2004S1
1539,14HM11-0404S,17HM19-1684D,23HM22-2804S
1540,14HM11-0404S,17HM19-2004S,16HM17-0304S
1541,14HM11-0404S,17HM19-2004S,17HM13-0316D
1542,14HM11-0404S,17HM19-2004S,17HM13-0316S
1543,14HM11-0404S,17HM19-2004S,17HM15-0406S
1544,14HM11-0404S,17HM19-2004S,17HM15-0904S
1545,14HM11-0404S,17HM19-2004S,17HM15-1004S
1546,14HM11-0404S,17HM19-2004S,17ME15-1504S
1547,14HM11-0404S,17HM19-2004S,17HM19-0406D
1548,14HM11-0404S,17HM19-2004S,17HM19-1684S
1549,14HM11-0404S,17HM19-2004S,17HM19-1684D
1550,14HM11-0404S,17HM19-2004S,17HM19-2004S
1551,14HM11-0404S,17HM19-2004S,17HM19-2004S1
1552,14HM11-0404S,17HM19-2004S,23HM22-2804S
1553,14HM11-0404S,17HM19-2004S1,16HM17-0304S
1554,14HM11-0404S,17HM19-2004S1,17HM13-0316D
1555,14HM11-0404S,17HM19-2004S1,17HM13-0316S
1556,14HM11-0404S,17HM19-2004S1,17HM15-0406S
1557,14HM11-0404S,17HM19-2004S1,17HM15-0904S
1558,14HM11-0404S,17HM19-2004S1,17HM15-1004S
1559,14HM11-0404S,17HM19-2004S1,17ME15-1504S
1560,14HM11-0404S,17HM19-2004S1,17HM19-0406D
1561,14HM11-0404S,17HM19-2004S1,17HM19-1684S
1562,14HM11-0404S,17HM19-2004S1,17HM19-1684D
1563,14HM11-0404S,17HM19-2004S1,17HM19-2004S
1564,14HM11-0404S,17HM19-2004S1,17HM19-2004S1
1565,14HM11-0404S,17HM19-2004S1,23HM22-2804S
1566,14HM11-0404S,23HM22-2804S,17HM15-0904S
1567,14HM11-0404S,23HM22-2804S,17HM15-1004S
1568,14HM11-0404S,23HM22-2804S,17HM19-0406D
1569,14HM11-0404S,23HM22-2804S,17HM19-1684S
1570,14HM11-0404S,23HM22-2804S,17HM19-1684D
1571,14HM11-0404S,23HM22-2804S,17HM19-2004S
1572,14HM11-0404S,23HM22-2804S,17HM19-2004S1
1573,14HM11-0404S,23HM22-2804S,23HM22-2804S
